Price,Close,Dividends,High,Low,Open,Stock Splits,Volume
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA,TSLA
Date,,,,,,,
2021-02-16,265.40667724609375,0.0,273.6666564941406,264.14666748046875,272.6666564941406,0.0,59406900
2021-02-17,266.04998779296875,0.0,266.61334228515625,254.00332641601562,259.6966552734375,0.0,77989500
2021-02-18,262.4599914550781,0.0,264.89666748046875,258.75665283203125,260.29998779296875,0.0,53871300
2021-02-19,260.4333190917969,0.0,265.5966796875,259.1233215332031,265.0,0.0,56874900
2021-02-22,238.1666717529297,0.0,256.1666564941406,236.73333740234375,254.2133331298828,0.0,111809100
2021-02-23,232.94667053222656,0.0,237.8699951171875,206.3333282470703,220.7100067138672,0.0,199820700
2021-02-24,247.33999633789062,0.0,248.3333282470703,231.38999938964844,237.28334045410156,0.0,110301000
2021-02-25,227.4066619873047,0.0,245.73666381835938,223.52667236328125,242.0500030517578,0.0,117071700
2021-02-26,225.1666717529297,0.0,235.56666564941406,219.836669921875,233.3333282470703,0.0,123267600
2021-03-01,239.47666931152344,0.0,239.6666717529297,228.35000610351562,230.0366668701172,0.0,81408600
2021-03-02,228.81333923339844,0.0,240.3699951171875,228.3333282470703,239.42666625976562,0.0,71196600
2021-03-03,217.73333740234375,0.0,233.56666564941406,217.23666381835938,229.3300018310547,0.0,90624000
2021-03-04,207.14666748046875,0.0,222.81666564941406,200.0,218.60000610351562,0.0,197758500
2021-03-05,199.31666564941406,0.0,209.27999877929688,179.8300018310547,208.68666076660156,0.0,268189500
2021-03-08,187.6666717529297,0.0,206.7100067138672,186.26333618164062,200.18333435058594,0.0,155361000
2021-03-09,224.52667236328125,0.0,226.02999877929688,198.40333557128906,202.72666931152344,0.0,202569900
2021-03-10,222.68666076660156,0.0,239.28334045410156,218.35333251953125,233.43333435058594,0.0,181817100
2021-03-11,233.1999969482422,0.0,234.1666717529297,225.72666931152344,233.13333129882812,0.0,108761700
2021-03-12,231.2433319091797,0.0,231.6266632080078,222.04666137695312,223.3333282470703,0.0,100751400
2021-03-15,235.97999572753906,0.0,237.72666931152344,228.01333618164062,231.3633270263672,0.0,88006800
2021-03-16,225.6266632080078,0.0,235.97332763671875,223.6666717529297,234.4499969482422,0.0,96587100
2021-03-17,233.93666076660156,0.0,234.57666015625,217.00332641601562,218.9566650390625,0.0,121117500
2021-03-18,217.72000122070312,0.0,229.7433319091797,217.3333282470703,228.09666442871094,0.0,99674400
2021-03-19,218.2899932861328,0.0,219.07666015625,208.2066650390625,215.53334045410156,0.0,128682000
2021-03-22,223.3333282470703,0.0,233.2066650390625,222.9166717529297,228.19667053222656,0.0,118536600
2021-03-23,220.72000122070312,0.0,225.93333435058594,219.1699981689453,225.2566680908203,0.0,91475700
2021-03-24,210.08999633789062,0.0,222.67333984375,210.0366668701172,222.6366729736328,0.0,101385600
2021-03-25,213.4633331298828,0.0,215.1666717529297,203.1666717529297,204.3333282470703,0.0,117674700
2021-03-26,206.23666381835938,0.0,214.60667419433594,199.9633331298828,213.9566650390625,0.0,101558400
2021-03-29,203.76333618164062,0.0,205.4933319091797,198.67333984375,205.2133331298828,0.0,85911000
2021-03-30,211.8733367919922,0.0,212.55332946777344,197.00332641601562,200.5833282470703,0.0,118297200
2021-03-31,222.64332580566406,0.0,224.0,213.70333862304688,215.5399932861328,0.0,100011900
2021-04-01,220.5833282470703,0.0,230.80667114257812,219.80667114257812,229.4566650390625,0.0,105895200
2021-04-05,230.35000610351562,0.0,236.05332946777344,228.23333740234375,235.90333557128906,0.0,125528400
2021-04-06,230.5399932861328,0.0,232.18333435058594,227.1233367919922,230.10000610351562,0.0,84815400
2021-04-07,223.6566619873047,0.0,230.4600067138672,222.6133270263672,229.0,0.0,78928200
2021-04-08,227.93333435058594,0.0,229.85000610351562,223.88333129882812,225.7933349609375,0.0,71772900
2021-04-09,225.67333984375,0.0,226.99000549316406,223.14332580566406,225.92333984375,0.0,64311300
2021-04-12,233.9933319091797,0.0,234.93333435058594,227.3633270263672,228.56666564941406,0.0,87407100
2021-04-13,254.10667419433594,0.0,254.3333282470703,236.8866729736328,237.56666564941406,0.0,133958400
2021-04-14,244.07666015625,0.0,260.2633361816406,242.67666625976562,256.8999938964844,0.0,147052200
2021-04-15,246.28334045410156,0.0,247.89666748046875,240.43666076660156,247.6999969482422,0.0,83546700
2021-04-16,246.5933380126953,0.0,249.80332946777344,241.53334045410156,242.88333129882812,0.0,83938500
2021-04-19,238.2100067138672,0.0,241.8000030517578,230.60000610351562,239.86666870117188,0.0,119058600
2021-04-20,239.663330078125,0.0,245.75,236.89666748046875,239.13999938964844,0.0,106827000
2021-04-21,248.0399932861328,0.0,248.27999877929688,232.6666717529297,234.92333984375,0.0,93646500
2021-04-22,239.89666748046875,0.0,251.2566680908203,239.34666442871094,247.1666717529297,0.0,106770900
2021-04-23,243.13333129882812,0.0,245.7866668701172,238.48666381835938,239.93333435058594,0.0,85110000
2021-04-26,246.06666564941406,0.0,249.76666259765625,244.20333862304688,247.0,0.0,93115500
2021-04-27,234.913330078125,0.0,241.3333282470703,234.4499969482422,239.32000732421875,0.0,88311000
2021-04-28,231.46665954589844,0.0,236.1666717529297,231.1999969482422,232.1366729736328,0.0,66813000
2021-04-29,225.6666717529297,0.0,234.0833282470703,222.8333282470703,233.1699981689453,0.0,86536200
2021-04-30,236.47999572753906,0.0,238.49000549316406,222.04666137695312,222.52999877929688,0.0,122276100
2021-05-03,228.3000030517578,0.0,235.3333282470703,226.8333282470703,234.60000610351562,0.0,81129300
2021-05-04,224.53334045410156,0.0,227.81666564941406,219.23333740234375,226.31333923339844,0.0,89217900
2021-05-05,223.64666748046875,0.0,228.43333435058594,222.44667053222656,227.02000427246094,0.0,65705700
2021-05-06,221.17999267578125,0.0,227.0066680908203,216.6666717529297,226.9199981689453,0.0,83353800
2021-05-07,224.1233367919922,0.0,230.0,220.07333374023438,221.93333435058594,0.0,70407600
2021-05-10,209.67999267578125,0.0,221.68333435058594,209.20333862304688,221.63333129882812,0.0,94177200
2021-05-11,205.73333740234375,0.0,209.03334045410156,198.53334045410156,199.74667358398438,0.0,139511700
2021-05-12,196.6300048828125,0.0,206.80332946777344,195.58999633789062,200.8300018310547,0.0,101470800
2021-05-13,190.56333923339844,0.0,202.15333557128906,186.5500030517578,200.51333618164062,0.0,132554700
2021-05-14,196.5800018310547,0.0,197.6233367919922,190.15333557128906,194.47000122070312,0.0,100112700
2021-05-17,192.27667236328125,0.0,196.57666015625,187.06666564941406,191.85000610351562,0.0,97171200
2021-05-18,192.6233367919922,0.0,198.75,187.7933349609375,189.3333282470703,0.0,110491800
2021-05-19,187.82000732421875,0.0,188.73666381835938,182.32666015625,184.18333435058594,0.0,118735200
2021-05-20,195.5933380126953,0.0,196.28334045410156,190.35667419433594,191.6666717529297,0.0,92463300
2021-05-21,193.6266632080078,0.0,198.89332580566406,193.3333282470703,198.70333862304688,0.0,78091800
2021-05-24,202.14666748046875,0.0,204.82666015625,191.21665954589844,193.86666870117188,0.0,103674300
2021-05-25,201.56333923339844,0.0,204.663330078125,198.57000732421875,202.43666076660156,0.0,84017700
2021-05-26,206.3766632080078,0.0,208.72332763671875,200.5,202.52000427246094,0.0,85917900
2021-05-27,210.28334045410156,0.0,210.3766632080078,205.40333557128906,206.74667358398438,0.0,79111800
2021-05-28,208.4066619873047,0.0,211.8633270263672,207.4600067138672,209.5,0.0,68211000
2021-06-01,207.96665954589844,0.0,211.26666259765625,206.85000610351562,209.26666259765625,0.0,54254700
2021-06-02,201.7066650390625,0.0,207.7866668701172,199.7133331298828,206.7100067138672,0.0,69908400
2021-06-03,190.94667053222656,0.0,201.51666259765625,190.4066619873047,200.60000610351562,0.0,90335700
2021-06-04,199.68333435058594,0.0,200.20333862304688,192.39999389648438,193.23666381835938,0.0,72110700
2021-06-07,201.7100067138672,0.0,203.3333282470703,194.2933349609375,197.27667236328125,0.0,67631100
2021-06-08,201.19667053222656,0.0,207.69667053222656,198.5,207.6699981689453,0.0,78160200
2021-06-09,199.5933380126953,0.0,203.92999267578125,199.2100067138672,200.72332763671875,0.0,49753800
2021-06-10,203.3733367919922,0.0,205.52999877929688,200.1666717529297,201.2933349609375,0.0,71758800
2021-06-11,203.29666137695312,0.0,204.18666076660156,200.5066680908203,203.41000366210938,0.0,48615900
2021-06-14,205.89666748046875,0.0,208.49667358398438,203.05999755859375,204.07666015625,0.0,61272000
2021-06-15,199.7866668701172,0.0,205.59666442871094,199.41000366210938,205.56333923339844,0.0,53292300
2021-06-16,201.6233367919922,0.0,202.8333282470703,197.8333282470703,199.17999267578125,0.0,66432300
2021-06-17,205.53334045410156,0.0,207.1566619873047,200.44667053222656,200.6300048828125,0.0,68104200
2021-06-18,207.77000427246094,0.0,209.4499969482422,203.93333435058594,204.4566650390625,0.0,73682700
2021-06-21,206.94332885742188,0.0,210.4633331298828,202.9600067138672,208.16000366210938,0.0,74438100
2021-06-22,207.90333557128906,0.0,209.52333068847656,205.1666717529297,206.0833282470703,0.0,57476700
2021-06-23,218.85667419433594,0.0,219.06666564941406,210.01333618164062,210.6666717529297,0.0,93297600
2021-06-24,226.60667419433594,0.0,232.5399932861328,222.5366668701172,224.99667358398438,0.0,137947200
2021-06-25,223.9566650390625,0.0,231.27000427246094,222.89999389648438,229.86000061035156,0.0,97490100
2021-06-28,229.57333374023438,0.0,231.56666564941406,223.44000244140625,223.8800048828125,0.0,64884600
2021-06-29,226.9199981689453,0.0,229.1699981689453,225.29666137695312,228.21665954589844,0.0,52143900
2021-06-30,226.56666564941406,0.0,230.93666076660156,226.04666137695312,226.58999633789062,0.0,56774700
2021-07-01,225.97332763671875,0.0,229.3300018310547,224.26666259765625,227.97332763671875,0.0,55903500
2021-07-02,226.3000030517578,0.0,233.3333282470703,224.4199981689453,226.32666015625,0.0,81163500
2021-07-06,219.86000061035156,0.0,228.0,217.13333129882812,227.23666381835938,0.0,69853500
2021-07-07,214.88333129882812,0.0,221.89999389648438,212.77333068847656,221.42333984375,0.0,56376000
2021-07-08,217.60333251953125,0.0,218.14332580566406,206.82000732421875,209.4566650390625,0.0,68319900
2021-07-09,218.98333740234375,0.0,219.6366729736328,214.89666748046875,217.72666931152344,0.0,54421500
2021-07-12,228.56666564941406,0.0,229.0800018310547,220.72000122070312,220.73333740234375,0.0,77781000
2021-07-13,222.84666442871094,0.0,231.0933380126953,222.10000610351562,228.77333068847656,0.0,62898300
2021-07-14,217.7933349609375,0.0,226.20333862304688,217.6133270263672,223.5833282470703,0.0,64923600
2021-07-15,216.86666870117188,0.0,222.04666137695312,212.6266632080078,219.4633331298828,0.0,60628800
2021-07-16,214.74000549316406,0.0,218.89999389648438,214.06666564941406,218.22666931152344,0.0,49113000
2021-07-19,215.4066619873047,0.0,215.73333740234375,207.09666442871094,209.9633331298828,0.0,63891300
2021-07-20,220.1666717529297,0.0,220.79666137695312,213.5,217.3300018310547,0.0,46461300
2021-07-21,218.42999267578125,0.0,221.6199951171875,216.76333618164062,219.8699951171875,0.0,41859900
2021-07-22,216.4199981689453,0.0,220.72332763671875,214.86666870117188,218.81333923339844,0.0,45317100
2021-07-23,214.4600067138672,0.0,216.26666259765625,212.43333435058594,215.45333862304688,0.0,43814700
2021-07-26,219.2066650390625,0.0,222.73333740234375,215.70333862304688,216.99000549316406,0.0,76009800
2021-07-27,214.92666625976562,0.0,222.1666717529297,209.0800018310547,221.13333129882812,0.0,98439900
2021-07-28,215.66000366210938,0.0,218.32333374023438,213.13333129882812,215.6666717529297,0.0,48019800
2021-07-29,225.78334045410156,0.0,227.89666748046875,216.26666259765625,216.59666442871094,0.0,91183800
2021-07-30,229.06666564941406,0.0,232.50999450683594,223.0,223.9199981689453,0.0,88969200
2021-08-02,236.55667114257812,0.0,242.31333923339844,232.8000030517578,233.3333282470703,0.0,100847400
2021-08-03,236.5800018310547,0.0,240.88333129882812,233.6699981689453,239.6666717529297,0.0,64860900
2021-08-04,236.97332763671875,0.0,241.63333129882812,236.30999755859375,237.0,0.0,51007800
2021-08-05,238.2100067138672,0.0,240.31666564941406,237.1366729736328,238.6666717529297,0.0,38758800
2021-08-06,233.03334045410156,0.0,238.77667236328125,232.5433349609375,237.3000030517578,0.0,46869000
2021-08-09,237.9199981689453,0.0,239.67666625976562,235.0433349609375,236.72332763671875,0.0,44145900
2021-08-10,236.663330078125,0.0,238.8633270263672,233.9600067138672,237.99667358398438,0.0,40296900
2021-08-11,235.94000244140625,0.0,238.39332580566406,234.73666381835938,237.57000732421875,0.0,29401800
2021-08-12,240.75,0.0,240.93333435058594,233.13333129882812,235.44667053222656,0.0,52377300
2021-08-13,239.05667114257812,0.0,243.3000030517578,238.1133270263672,241.23666381835938,0.0,50194500
2021-08-16,228.72332763671875,0.0,236.5,225.46665954589844,235.02333068847656,0.0,68032200
2021-08-17,221.90333557128906,0.0,224.86000061035156,216.27999877929688,224.22000122070312,0.0,71163900
2021-08-18,229.663330078125,0.0,231.92333984375,223.11666870117188,223.25,0.0,61048200
2021-08-19,224.49000549316406,0.0,228.85000610351562,222.52999877929688,226.07000732421875,0.0,42940500
2021-08-20,226.75332641601562,0.0,230.7100067138672,224.56666564941406,227.61666870117188,0.0,44525700
2021-08-23,235.43333435058594,0.0,237.3766632080078,226.9166717529297,228.47999572753906,0.0,60794700
2021-08-24,236.163330078125,0.0,238.4066619873047,234.2133331298828,236.89332580566406,0.0,39249300
2021-08-25,237.06666564941406,0.0,238.99000549316406,234.6666717529297,235.67666625976562,0.0,37936800
2021-08-26,233.72000122070312,0.0,238.46665954589844,232.5399932861328,236.10333251953125,0.0,39642900
2021-08-27,237.30667114257812,0.0,238.3333282470703,234.03334045410156,235.0,0.0,41501400
2021-08-30,243.6366729736328,0.0,243.6666717529297,237.57666015625,238.24000549316406,0.0,55812600
2021-08-31,245.24000549316406,0.0,246.79666137695312,242.14666748046875,244.3333282470703,0.0,62566200
2021-09-01,244.69667053222656,0.0,247.3300018310547,243.7566680908203,244.69332885742188,0.0,39612900
2021-09-02,244.1300048828125,0.0,246.99000549316406,243.51333618164062,244.8333282470703,0.0,38331900
2021-09-03,244.52333068847656,0.0,244.6666717529297,241.39999389648438,244.0833282470703,0.0,45738300
2021-09-07,250.97332763671875,0.0,253.39999389648438,246.4199981689453,246.6666717529297,0.0,60119400
2021-09-08,251.2899932861328,0.0,254.81666564941406,246.92333984375,253.86000061035156,0.0,56379000
2021-09-09,251.6199951171875,0.0,254.03334045410156,250.5433349609375,251.1366729736328,0.0,42233100
2021-09-10,245.42333984375,0.0,254.20333862304688,244.83999633789062,253.1999969482422,0.0,45552600
2021-09-13,247.6666717529297,0.0,248.25999450683594,236.28334045410156,246.73666381835938,0.0,68857500
2021-09-14,248.163330078125,0.0,251.49000549316406,245.46665954589844,247.52333068847656,0.0,55574700
2021-09-15,251.94332885742188,0.0,252.2866668701172,246.1199951171875,248.3333282470703,0.0,46073100
2021-09-16,252.3300018310547,0.0,252.97000122070312,249.20333862304688,250.94332885742188,0.0,41770200
2021-09-17,253.163330078125,0.0,253.67999267578125,250.0,252.38333129882812,0.0,84612600
2021-09-20,243.38999938964844,0.0,247.3333282470703,239.5399932861328,244.85333251953125,0.0,74273100
2021-09-21,246.4600067138672,0.0,248.24667358398438,243.47999572753906,244.92999267578125,0.0,48992100
2021-09-22,250.64666748046875,0.0,251.22332763671875,246.3733367919922,247.8433380126953,0.0,45378900
2021-09-23,251.2133331298828,0.0,252.73333740234375,249.30667114257812,251.6666717529297,0.0,35842500
2021-09-24,258.1300048828125,0.0,258.26666259765625,248.18666076660156,248.6300048828125,0.0,64119000
2021-09-27,263.78668212890625,0.0,266.3333435058594,256.4366760253906,257.7066650390625,0.0,84212100
2021-09-28,259.1866760253906,0.0,265.21331787109375,255.39332580566406,262.3999938964844,0.0,76144200
2021-09-29,260.4366760253906,0.0,264.5,256.8933410644531,259.9333190917969,0.0,62828700
2021-09-30,258.49334716796875,0.0,263.0433349609375,258.3333435058594,260.3333435058594,0.0,53868000
2021-10-01,258.40667724609375,0.0,260.260009765625,254.52999877929688,259.4666748046875,0.0,51094200
2021-10-04,260.510009765625,0.0,268.989990234375,258.7066650390625,265.5,0.0,91449900
2021-10-05,260.1966552734375,0.0,265.7699890136719,258.0666809082031,261.6000061035156,0.0,55297800
2021-10-06,260.9166564941406,0.0,262.2200012207031,257.739990234375,258.73333740234375,0.0,43898400
2021-10-07,264.53668212890625,0.0,268.3333435058594,261.1266784667969,261.82000732421875,0.0,57587400
2021-10-08,261.8299865722656,0.0,265.4599914550781,260.3033447265625,265.4033203125,0.0,50215800
2021-10-11,263.9800109863281,0.0,267.0799865722656,261.8333435058594,262.54998779296875,0.0,42600900
2021-10-12,268.5733337402344,0.0,270.7733459472656,265.5233459472656,266.9766540527344,0.0,66060000
2021-10-13,270.3599853515625,0.0,271.8033447265625,268.59332275390625,270.15667724609375,0.0,42360300
2021-10-14,272.7733459472656,0.0,273.4166564941406,271.1166687011719,271.8299865722656,0.0,36741600
2021-10-15,281.010009765625,0.0,281.07000732421875,274.1166687011719,274.5799865722656,0.0,56773800
2021-10-18,290.03668212890625,0.0,291.7533264160156,283.8233337402344,283.92999267578125,0.0,72621600
2021-10-19,288.0899963378906,0.0,292.6499938964844,287.5033264160156,292.510009765625,0.0,52143300
2021-10-20,288.6000061035156,0.0,289.8299865722656,285.7933349609375,288.45001220703125,0.0,42096300
2021-10-21,298.0,0.0,300.0,285.1666564941406,285.3333435058594,0.0,94444500
2021-10-22,303.2266540527344,0.0,303.3333435058594,296.9866638183594,298.5,0.0,68642400
2021-10-25,341.6199951171875,0.0,348.3399963378906,314.73333740234375,316.84332275390625,0.0,188556300
2021-10-26,339.4766540527344,0.0,364.9800109863281,333.8133239746094,341.5633239746094,0.0,187245000
2021-10-27,345.9533386230469,0.0,356.9599914550781,343.59332275390625,346.5533447265625,0.0,115579500
2021-10-28,359.0133361816406,0.0,360.3333435058594,351.3999938964844,356.10333251953125,0.0,81639600
2021-10-29,371.3333435058594,0.0,371.7366638183594,357.7366638183594,360.6199951171875,0.0,89755200
2021-11-01,402.86334228515625,0.0,403.25,372.88665771484375,381.6666564941406,0.0,168146100
2021-11-02,390.6666564941406,0.0,402.86334228515625,382.0,386.4533386230469,0.0,128213400
2021-11-03,404.6199951171875,0.0,405.1300048828125,384.2066650390625,392.4433288574219,0.0,103885500
2021-11-04,409.9700012207031,0.0,414.4966735839844,405.6666564941406,411.4700012207031,0.0,76192200
2021-11-05,407.36334228515625,0.0,413.2900085449219,402.6666564941406,409.3333435058594,0.0,64886400
2021-11-08,387.64666748046875,0.0,399.0,377.6666564941406,383.2633361816406,0.0,100337100
2021-11-09,341.1666564941406,0.0,391.5,337.17333984375,391.20001220703125,0.0,177317400
2021-11-10,355.98333740234375,0.0,359.3666687011719,329.10333251953125,336.8033447265625,0.0,128408100
2021-11-11,354.5033264160156,0.0,368.3233337402344,351.55999755859375,367.5899963378906,0.0,67189800
2021-11-12,344.47332763671875,0.0,351.5,339.73333740234375,349.1666564941406,0.0,76719300
2021-11-15,337.7966613769531,0.0,343.99334716796875,326.20001220703125,339.2099914550781,0.0,104326800
2021-11-16,351.57666015625,0.0,352.3999938964844,334.05999755859375,334.4366760253906,0.0,79627200
2021-11-17,363.0033264160156,0.0,373.21331787109375,351.8333435058594,354.5033264160156,0.0,94336200
2021-11-18,365.4599914550781,0.0,370.6666564941406,358.3399963378906,368.8500061035156,0.0,62696700
2021-11-19,379.0199890136719,0.0,379.5733337402344,364.23333740234375,366.2900085449219,0.0,64926900
2021-11-22,385.6233215332031,0.0,400.6499938964844,377.4766540527344,387.4433288574219,0.0,99217500
2021-11-23,369.6766662597656,0.0,393.5,354.23333740234375,389.1700134277344,0.0,108515100
2021-11-24,372.0,0.0,377.5899963378906,354.0,360.1300048828125,0.0,67680600
2021-11-26,360.6400146484375,0.0,369.59332275390625,360.3333435058594,366.489990234375,0.0,35042700
2021-11-29,378.9966735839844,0.0,380.8900146484375,366.7300109863281,366.9966735839844,0.0,58393500
2021-11-30,381.586669921875,0.0,389.3333435058594,372.6666564941406,381.4566650390625,0.0,81276000
2021-12-01,365.0,0.0,390.9466552734375,363.586669921875,386.8999938964844,0.0,68450400
2021-12-02,361.5333251953125,0.0,371.0,352.2166748046875,366.35333251953125,0.0,73114800
2021-12-03,338.3233337402344,0.0,363.52667236328125,333.4033203125,361.5966796875,0.0,92322000
2021-12-06,336.336669921875,0.0,340.5466613769531,316.8333435058594,333.836669921875,0.0,81663000
2021-12-07,350.5833435058594,0.0,352.5566711425781,342.2699890136719,348.0666809082031,0.0,56084700
2021-12-08,356.32000732421875,0.0,357.4599914550781,344.3333435058594,350.9033203125,0.0,41906400
2021-12-09,334.6000061035156,0.0,354.163330078125,334.1199951171875,353.5466613769531,0.0,59438400
2021-12-10,339.010009765625,0.0,340.32666015625,327.510009765625,336.25,0.0,59664300
2021-12-13,322.13665771484375,0.0,335.0,317.1400146484375,333.6966552734375,0.0,78595500
2021-12-14,319.5033264160156,0.0,322.13665771484375,310.0,315.0,0.0,70806300
2021-12-15,325.3299865722656,0.0,326.25,309.4166564941406,317.7366638183594,0.0,75169200
2021-12-16,308.97332763671875,0.0,331.6600036621094,307.2833251953125,331.5,0.0,82771500
2021-12-17,310.8566589355469,0.0,320.2200012207031,303.0133361816406,304.92333984375,0.0,100437300
2021-12-20,299.9800109863281,0.0,307.2300109863281,297.7966613769531,303.5666809082031,0.0,56480100
2021-12-21,312.84332275390625,0.0,313.1666564941406,295.3733215332031,305.6233215332031,0.0,71517900
2021-12-22,336.2900085449219,0.0,338.5533447265625,319.01666259765625,321.88665771484375,0.0,93634200
2021-12-23,355.6666564941406,0.0,357.6600036621094,332.5199890136719,335.6000061035156,0.0,92713200
2021-12-27,364.64666748046875,0.0,372.3333435058594,356.90667724609375,357.8900146484375,0.0,71145900
2021-12-28,362.8233337402344,0.0,373.0,359.47332763671875,369.8299865722656,0.0,60324000
2021-12-29,362.0633239746094,0.0,368.0,354.71331787109375,366.21331787109375,0.0,56154000
2021-12-30,356.7799987792969,0.0,365.1833190917969,351.04998779296875,353.77667236328125,0.0,47040900
2021-12-31,352.260009765625,0.0,360.6666564941406,351.5299987792969,357.8133239746094,0.0,40733700
2022-01-03,399.9266662597656,0.0,400.3566589355469,378.67999267578125,382.5833435058594,0.0,103931400
2022-01-04,383.1966552734375,0.0,402.6666564941406,374.3500061035156,396.51666259765625,0.0,100248300
2022-01-05,362.7066650390625,0.0,390.11334228515625,360.336669921875,382.2166748046875,0.0,80119800
2022-01-06,354.8999938964844,0.0,362.6666564941406,340.1666564941406,359.0,0.0,90336600
2022-01-07,342.32000732421875,0.0,360.30999755859375,336.6666564941406,360.1233215332031,0.0,84164700
2022-01-10,352.7066650390625,0.0,353.0333251953125,326.6666564941406,333.3333435058594,0.0,91815000
2022-01-11,354.79998779296875,0.0,358.6166687011719,346.2733459472656,351.22332763671875,0.0,66063300
2022-01-12,368.739990234375,0.0,371.61334228515625,357.5299987792969,359.6166687011719,0.0,83739000
2022-01-13,343.85333251953125,0.0,371.8666687011719,342.17999267578125,369.69000244140625,0.0,97209900
2022-01-14,349.8699951171875,0.0,350.6666564941406,337.7933349609375,339.9599914550781,0.0,72924300
2022-01-18,343.5033264160156,0.0,356.92999267578125,338.6866760253906,342.2033386230469,0.0,66743400
2022-01-19,331.8833312988281,0.0,351.5566711425781,331.6666564941406,347.2366638183594,0.0,75442500
2022-01-20,332.0899963378906,0.0,347.2200012207031,331.3333435058594,336.57666015625,0.0,70488600
2022-01-21,314.6333312988281,0.0,334.8500061035156,313.5,332.11334228515625,0.0,103416000
2022-01-24,310.0,0.0,311.1700134277344,283.8233337402344,301.586669921875,0.0,151565700
2022-01-25,306.1333312988281,0.0,317.086669921875,301.07000732421875,304.73333740234375,0.0,86595900
2022-01-26,312.4700012207031,0.0,329.2300109863281,302.0,317.4766540527344,0.0,104867400
2022-01-27,276.3666687011719,0.0,311.7966613769531,276.3333435058594,311.1199951171875,0.0,147109500
2022-01-28,282.1166687011719,0.0,285.8333435058594,264.0033264160156,277.1866760253906,0.0,134789100
2022-01-31,312.239990234375,0.0,312.663330078125,287.3500061035156,290.9033203125,0.0,104436000
2022-02-01,310.4166564941406,0.0,314.5666809082031,301.6666564941406,311.7366638183594,0.0,73138200
2022-02-02,301.88665771484375,0.0,310.5,296.4700012207031,309.3933410644531,0.0,66792900
2022-02-03,297.0466613769531,0.0,312.3333435058594,293.50665283203125,294.0,0.0,78855600
2022-02-04,307.7733459472656,0.0,312.1666564941406,293.72332763671875,299.0733337402344,0.0,73625400
2022-02-07,302.4466552734375,0.0,315.92333984375,300.9033203125,307.92999267578125,0.0,60994500
